Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
7689a085e2a4f9831796e50023698b58035c6e54d392709c1eb963a963192d3d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.101950,51.013992,On or near Shopping Area,E01029284,Taunton Deane 010B,Unable to prosecute suspect
f1953f5d9b55f51625cf70e195b1ac5521bc315470048095fd2054c98102b5e3,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.087400,51.018436,On or near LEYCROFT ROAD,E01029292,Taunton Deane 009D,Suspect charged
f80d985a6ba544134392f4f937203e03ad7d901174bc50e9c77accfda308ae44,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.920763,51.111078,On or near LINEY ROAD,E01029137,Sedgemoor 012B,Unable to prosecute suspect
877bc47816538eccd152612b9b79c8272fc626bfe33aff06dc3b884d193e3264,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.317152,51.220308,On or near TOWER VIEW,E01029038,Mendip 007D,Unable to prosecute suspect
3421f2233586d4007b5afc36cad16ad5a6e4bb694abee0a50a35b7d810303ed9,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.980024,51.347261,On or near YORK STREET,E01014801,North Somerset 020C,Further investigation is not in the public interest
14f68db5aa5823d5fc9a23d75416ae10665e2f9c1af09e300acdf0c388bb5d13,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.602187,51.463810,On or near COTHAM LAWN ROAD,E01014557,Bristol 022A,Offender given a caution
5645d873d2b4337fc8563653c28e0ea44740469072ece9ce4ea78427c9ae030e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
5f7319d59c0027429afaf6776ae08b67c144d45517d705065015bad3a78eed6c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.589376,51.456017,On or near NEWGATE,E01014540,Bristol 032B,Unable to prosecute suspect
9e07199b93e3511277771a292c698c703f4828919fb17c0cd0f09dd491df293b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.587850,51.459306,On or near NEWFOUNDLAND STREET,E01033342,Bristol 025E,Unable to prosecute suspect
639f781626911f4d0ca74251e47c3a1150a15784a43b6b11dde56c89483dd0aa,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
9ba66d622cf5d622ce1dc6371b32422fbd4c33993defccc77865fcfb0e9fd144,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.573827,51.430387,On or near QUEENSHILL ROAD,E01014646,Bristol 042B,Unable to prosecute suspect
2548f097aa2ab3e4d6abb8ee76f2bbd89b4fe1055e6b2e9713ffa9c2d4f97eb3,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.005771,51.128002,On or near HIGH STREET,E01029112,Sedgemoor 009E,Unable to prosecute suspect
c521f38a37a738d8afc4592101025d020083f5b2138632e79949bb181ad58cd6,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.629539,50.939107,On or near CENTRAL ACRE,E01029234,South Somerset 015B,Unable to prosecute suspect
9fcebaa5d2e2666b7841d358a915820b06dbf0e9a4e20c9b171cdce251deff90,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.521242,51.449659,On or near HENBURY ROAD,E01014916,South Gloucestershire 031A,Investigation complete; no suspect identified
bc158fc38248b11cce468510f87c2bfa5a7a4b3742e85d3016624c0f1b79545c,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.620880,51.503644,On or near BLAISDON CLOSE,E01032517,Bristol 001H,Suspect charged
70d9fb1727abcc9ed6d38aa126930ca3781ad026222b4622c74ccba944fc6641,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.323274,51.177671,On or near MAGLANDS ROAD,E01029339,West Somerset 003C,Suspect charged
5cc25999ef71a9c7a8b3aa16f8ad65a264e6e2af06f8110958c96747e28f949b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.470610,51.195479,On or near CALLINS CLOSE,E01029324,West Somerset 001B,Unable to prosecute suspect
00bdd29bb2ebe3c933a89639d04c1eaa3d2e43c3cfdb518cfb762e9baed2d038,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.972379,51.218648,On or near Parking Area,E01029131,Sedgemoor 005B,Unable to prosecute suspect
167d47810677a966d0492ce2adeb4216c0724c11f77ba6d8b5e08551924f572e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.619799,51.409094,On or near WITHYWOOD GARDENS,E01014595,Bristol 051B,Unable to prosecute suspect
1039cddf273a8a2a9cf2dcfdb1992e84df2fa02fcfd5cf9864bc20d8c7da6d8f,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.629124,51.472489,On or near ROCKLEAZE ROAD,E01014710,Bristol 015B,Unable to prosecute suspect
791c771374bf93b2ecb7a8fc3062286a81134249bd85538d309a16f46ec9a1e9,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.006526,51.124615,On or near Sports/Recreation Area,E01029105,Sedgemoor 013E,Unable to prosecute suspect
c4fb5b886044b3b825cf310237770a62783d899a1520c934ff2d65f58ce5032b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.536643,51.476986,On or near LODGE CAUSEWAY,E01014572,Bristol 019A,Unable to prosecute suspect
cd3d5691cbead9e29fb205a1645245cac05795d494e318e90daecbbaeaf0757d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.571146,51.484062,On or near THE GASKINS,E01014664,Bristol 014C,Unable to prosecute suspect
3368c80862f263d2465e2ec940b7705b87436c8ad1963d5c7e7f54dd5ca2da66,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.623409,51.508423,On or near CROW LANE,E01032517,Bristol 001H,Unable to prosecute suspect
0f7dcb8ce0dd840422c1144e38e3a295df346fd792a211f8dec6e43233d4ca0d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.418316,50.997561,On or near WESTCOMBE,E01029156,South Somerset 008B,Suspect charged
0f7dcb8ce0dd840422c1144e38e3a295df346fd792a211f8dec6e43233d4ca0d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.418316,50.997561,On or near WESTCOMBE,E01029156,South Somerset 008B,Suspect charged
7170ae3e0ae7b05f39454749dd559b45e890ba57a1a03465ab2b707005921e6f,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.418316,50.997561,On or near WESTCOMBE,E01029156,South Somerset 008B,Suspect charged
7170ae3e0ae7b05f39454749dd559b45e890ba57a1a03465ab2b707005921e6f,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.418316,50.997561,On or near WESTCOMBE,E01029156,South Somerset 008B,Suspect charged
5c86d81e102ef8342d0c068444a49726de93438025d85c6281c3a3f027054800,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
575c4956acb3f252af623cddde418c067c3a9cfca761667901a90c565223b724,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.650724,50.951850,On or near MARL CLOSE,E01029247,South Somerset 013C,Suspect charged
9818b0e154ddccc5e0ac2f0ebd153fbe851a126deddd275c08aacecc1b4c9da3,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.108106,51.033025,On or near TRISCOMBE ROAD,E01029306,Taunton Deane 002D,Unable to prosecute suspect
869261089f76380e709b51e196fd9ff0f03cef970a40189da122b6e84a96c980,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.581317,51.471945,On or near ASHLEY COURT ROAD,E01014491,Bristol 020B,Unable to prosecute suspect
609ceb15bcb812961eb32d723611be3c9629b204edc64306abec3e9877e1928b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.595850,51.490026,On or near WELLINGTON DRIVE,E01014617,Bristol 011B,Unable to prosecute suspect
c7fa9ce3e8139f93547f10c7792d9ea0ec2071b4aba1fa19e8c2757aa3aa99f2,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.595652,51.489209,On or near WEST BROADWAY,E01014617,Bristol 011B,Unable to prosecute suspect
599807646240e29159a1f31f63ebad491cdcce657a7d7f4f9dda0e88748a6af8,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.973140,51.219460,On or near Supermarket,E01029131,Sedgemoor 005B,Unable to prosecute suspect
5f5b9fb363ebf4f003de039972e53078312e82891991613030fd392f424c52ce,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.659199,50.950174,On or near ABBOTS WAY,E01029161,South Somerset 013A,Offender given a caution
5f5b9fb363ebf4f003de039972e53078312e82891991613030fd392f424c52ce,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.659199,50.950174,On or near ABBOTS WAY,E01029161,South Somerset 013A,Offender given a caution
eb104c91f09be1c1228ee5429b42c06625c1e8f4de64ebdb0369152e4fe6b4da,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.633907,50.945297,On or near Hospital,E01029231,South Somerset 014A,Unable to prosecute suspect
5c8e83dfb0cb7a45031e86a9c38fcbc66aa79bbb952af3b9d3f905a661ed92f5,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.659199,50.950174,On or near ABBOTS WAY,E01029161,South Somerset 013A,Unable to prosecute suspect
6494ac88330c2432f749315532ef59f6a78f88c6c8581ff02ee5b1e92edda6c2,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.648499,50.935181,On or near Supermarket,E01029242,South Somerset 018B,Suspect charged
3060d910b12c358808745b262d47a953ca1d0d965900f7f20bc91d5c1d0293d3,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.084548,51.015378,On or near BURNS ROAD,E01029280,Taunton Deane 009A,Unable to prosecute suspect
48d3b72f90a44ec7483c7dfc36841e6410ae83801b57ab5039b2fab2dff4dcb9,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.769808,50.975818,On or near THE ACRES,E01029205,South Somerset 009D,Formal action is not in the public interest
0b81a03745bc28646966500c935b6fb26a88edaca84ec12c6ddb5d649f549d84,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.770692,50.977629,On or near THE HORSESHOE,E01029205,South Somerset 009D,Unable to prosecute suspect
76431620e02d0ba44d8a1b668f40074798411c53bd763087db3a27a166402a7b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.564069,51.490597,On or near GAINSBOROUGH SQUARE,E01014660,Bristol 014A,Suspect charged
76431620e02d0ba44d8a1b668f40074798411c53bd763087db3a27a166402a7b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.564069,51.490597,On or near GAINSBOROUGH SQUARE,E01014660,Bristol 014A,Suspect charged
ec71303c178ec50aae6ca59ac6a78d7d80f0903d88067a51f033c9f8eb197fd4,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.590382,51.443639,On or near SARGENT STREET,E01033359,Bristol 039E,Unable to prosecute suspect
8157f1ed71985ace04ab203ef41b2de66aeed0356fbd4fac4be57bf897dd08b9,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.588525,51.425692,On or near BELFAST WALK,E01014582,Bristol 045D,Unable to prosecute suspect
207fe0e80031836af73e4c73aa0b90eef849a8b17fd6edc2ea8dbbcf6386d8fd,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.966815,51.326167,On or near WILLITON CRESCENT,E01014834,North Somerset 025D,Unable to prosecute suspect
8a53de5c554d52259becc759f083cd5ca2a6de8b7f4fc97a7d713693e20dc139,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
497f43afcc54271e799cd7d0bdc05d3f2a9b43509826a32c4a8d4f1e88d62c2e,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
c1455117dd77e602001098219ebfb79c941ae9e604ec50d14e5596fbe379dc81,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Offender given a caution
c1455117dd77e602001098219ebfb79c941ae9e604ec50d14e5596fbe379dc81,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Offender given a caution
12a2340791ec35269917a7260ae5eac4690a8e9d3bb45eafea993a5e653f7151,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
5cc0d4d532ed73650c25eefb08d60a240982f0cf16fc54a773898148618dba55,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.583231,51.442515,On or near ST LUKE'S CRESCENT,E01014731,Bristol 037B,Unable to prosecute suspect
ce3add2e50709da55c622e0ff090abaf51b3bf9dcadc7e5b8844f153f825fdc9,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.552419,51.459865,On or near Supermarket,E01014681,Bristol 029D,Suspect charged
f26e4d3aff329d98b8eb9cdcc29b9079c574bef537842dbf0a23ffe587731a6b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.589573,51.424419,On or near BROADBURY ROAD,E01014581,Bristol 045C,Suspect charged
f26e4d3aff329d98b8eb9cdcc29b9079c574bef537842dbf0a23ffe587731a6b,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.589573,51.424419,On or near BROADBURY ROAD,E01014581,Bristol 045C,Suspect charged
7bec65e92990b701960140c1064ac96dbf25b3c32dec0221875841487702a50d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.674079,51.488460,On or near THE PARADE,E01014493,Bristol 008B,Unable to prosecute suspect
d06591e27571852b2983c565601d3a9ab235b6aa77086a75f6394b76eecd3ecd,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.495343,51.479299,On or near OLD QUARRY GARDENS,E01014955,South Gloucestershire 025A,Unable to prosecute suspect
d9da0d0fd479730bfae7b58d37086790281e6e6d94349b7ce5b1a6ad4d336bfc,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.001718,51.255619,On or near NAISH ROAD,E01029113,Sedgemoor 002D,Offender given a caution
d9da0d0fd479730bfae7b58d37086790281e6e6d94349b7ce5b1a6ad4d336bfc,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.001718,51.255619,On or near NAISH ROAD,E01029113,Sedgemoor 002D,Offender given a caution
a098234a293e18c72baca87deaa0fbf47f6d70ceaad9f0f53587a8cae8cc4fdb,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Formal action is not in the public interest
f0922c08b72e17201cef7a1a2ff2ac6be85f77e8f83422a129bed9c025918620,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.586384,51.428076,On or near MELVIN SQUARE,E01014582,Bristol 045D,Unable to prosecute suspect
868011a34cee6333bb743d7e70adeb749b403e4810bc206e9c6d4ef154216ce5,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.596055,51.459400,On or near Hospital,E01014542,Bristol 032C,Suspect charged
868011a34cee6333bb743d7e70adeb749b403e4810bc206e9c6d4ef154216ce5,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.596055,51.459400,On or near Hospital,E01014542,Bristol 032C,Suspect charged
5bfc09376b8d74f9d040d886c0733ddb6ca361c25418a71ab07169a737930381,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.595371,51.525158,On or near Shopping Area,E01014861,South Gloucestershire 005A,Suspect charged
93f4d0e11a44c10966d9e5970beb4356f2420e90562848b98b225cd660e00676,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.998023,51.120614,On or near LAKESIDE PARK,E01029098,Sedgemoor 013B,Unable to prosecute suspect
89a4aed6cdf498835f2c0de2608accfb7e09382150b9cc6504ac33b268af7306,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.591178,51.490742,On or near SAYER PLACE,E01014636,Bristol 004D,Unable to prosecute suspect
0ae30faa81ad35097ee8c5ae8817e529a49ea3b02e8be519684a36f57aa28a9a,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.505883,51.303421,On or near TENNIS COURT ROAD,E01014439,Bath and North East Somerset 023C,Unable to prosecute suspect
01904f81ec1cfc2b90461dbec788261c86476c5c6b0972f214b0405910682962,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.925636,51.356623,On or near LAPWING GARDENS,E01014838,North Somerset 016E,Unable to prosecute suspect
c0a148e657146b72f49e5cec2f863361122e664b9995c7dec37fb216ed729ab7,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.453283,51.284664,On or near Sports/Recreation Area,E01014451,Bath and North East Somerset 024D,Suspect charged
4a49b2b5ac31b452bcb1d9a158e7f56c8e4029214e8dc7431958dda42ea1db46,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.453283,51.284664,On or near Sports/Recreation Area,E01014451,Bath and North East Somerset 024D,Suspect charged
4a49b2b5ac31b452bcb1d9a158e7f56c8e4029214e8dc7431958dda42ea1db46,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.453283,51.284664,On or near Sports/Recreation Area,E01014451,Bath and North East Somerset 024D,Suspect charged
9c1169a9e903cdb42dd9b2d9e3fc85c0a1b163af45ee555473062630a772016d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.453283,51.284664,On or near Sports/Recreation Area,E01014451,Bath and North East Somerset 024D,Suspect charged
9c1169a9e903cdb42dd9b2d9e3fc85c0a1b163af45ee555473062630a772016d,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.453283,51.284664,On or near Sports/Recreation Area,E01014451,Bath and North East Somerset 024D,Suspect charged
d56284d659ecc81407d3d12ec07899faa832ca4ef46ff22f18f06bda483d0fa6,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.453283,51.284664,On or near Sports/Recreation Area,E01014451,Bath and North East Somerset 024D,Suspect charged
d56284d659ecc81407d3d12ec07899faa832ca4ef46ff22f18f06bda483d0fa6,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.453283,51.284664,On or near Sports/Recreation Area,E01014451,Bath and North East Somerset 024D,Suspect charged
9687a19e170637f4d127731f6053d0c47041291f085b78a74504578eeb094371,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.691124,51.480305,On or near YEW TREE GARDENS,E01014767,North Somerset 004B,Unable to prosecute suspect
b8d4bd5f1695252cca5aea186902769ae5598bdc6541d2a29015b19db04fb8b0,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
2dc65b5acb269afac2e904eab70b527c239f36a8c9f9db108303936e49b30550,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.662119,50.942263,On or near BELL CHASE,E01029245,South Somerset 016B,Suspect charged
2dc65b5acb269afac2e904eab70b527c239f36a8c9f9db108303936e49b30550,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.662119,50.942263,On or near BELL CHASE,E01029245,South Somerset 016B,Suspect charged
d47730fd5dd1a6cf6606264c89babb082dace251022f17cf766c5073857c404a,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.646461,51.483823,On or near TRYM CROSS ROAD,E01014643,Bristol 007C,Unable to prosecute suspect
473c26857dbd85e72d87054613995d9e1e453105315e8e80f382448362978a87,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
91c7a874992ca9d2e84fe28d66351f16131f433586e525b396c841ae4fb0defe,2017-06,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.616986,51.443610,On or near CORONATION ROAD,E01014699,Bristol 036D,Suspect charged
